Date,State,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,CO,O3,Year,Month,Day
19-06-2025,Kerala,157,Moderate,63.6,106.4,23.5,8.3,0.92,59.9,2025,June,19
19-06-2025,Madhya Pradesh,114,Moderate,51.1,87.2,16.7,4.7,0.69,64.8,2025,June,19
19-06-2025,Maharashtra,137,Moderate,58,100.1,24.2,7,0.73,63.7,2025,June,19
19-06-2025,Manipur,164,Moderate,70.1,108.5,27,8.4,0.98,57.9,2025,June,19
19-06-2025,Meghalaya,137,Moderate,54.8,99.3,20.2,6.2,0.66,61.2,2025,June,19
19-06-2025,Mizoram,158,Moderate,61,122,22.5,7.7,0.8,52.6,2025,June,19
19-06-2025,Nagaland,150,Moderate,65.1,109.8,24.7,7,0.85,60.5,2025,June,19
19-06-2025,Odisha,121,Moderate,44.9,82.8,20.4,5.4,0.66,57.7,2025,June,19
19-06-2025,Punjab,175,Moderate,79.1,127.4,28,9.5,1.04,51.2,2025,June,19
19-06-2025,Rajasthan,109,Moderate,47.7,88.2,18.8,5.3,0.61,62.6,2025,June,19
19-06-2025,Sikkim,157,Moderate,67.1,122.1,24.7,7.8,0.92,59.2,2025,June,19
19-06-2025,Tamil Nadu,143,Moderate,57.4,95.6,22.1,6.6,0.87,53.6,2025,June,19
19-06-2025,Telangana,137,Moderate,54.7,97.3,19.4,7.6,0.85,61.1,2025,June,19
19-06-2025,Tripura,139,Moderate,56.8,98.9,22.1,7,0.86,56.7,2025,June,19
19-06-2025,Uttar Pradesh,168,Moderate,65.3,113.1,28,8.3,1.01,58.5,2025,June,19
19-06-2025,Uttarakhand,123,Moderate,52.6,81.3,17.4,6.1,0.78,60.7,2025,June,19
19-06-2025,West Bengal,111,Moderate,50.5,78.3,16.4,6.3,0.53,58.8,2025,June,19
20-06-2025,Andhra Pradesh,136,Moderate,54.2,90.7,22,6.3,0.74,58.2,2025,June,20
20-06-2025,Arunachal Pradesh,98,Satisfactory,39.9,74,13.4,4.9,0.48,62.3,2025,June,20
20-06-2025,Assam,144,Moderate,56.6,105,24.8,7.6,0.72,56.7,2025,June,20
20-06-2025,Bihar,113,Moderate,52.8,86.9,18.1,5.7,0.64,64.4,2025,June,20
20-06-2025,Chhattisgarh,100,Satisfactory,37.2,65.8,17.8,5.4,0.62,65.3,2025,June,20
20-06-2025,Goa,127,Moderate,54.2,83.6,23.2,5.9,0.62,58.6,2025,June,20
20-06-2025,Gujarat,108,Moderate,46.6,71.1,14.5,6.3,0.65,59.8,2025,June,20
20-06-2025,Haryana,80,Satisfactory,29.4,60,14.1,3.9,0.42,64.8,2025,June,20
20-06-2025,Himachal Pradesh,167,Moderate,72.1,126.8,24.3,9.2,0.88,60.7,2025,June,20
20-06-2025,Jharkhand,182,Moderate,75.7,138.2,30.2,8.9,1.01,54.1,2025,June,20
20-06-2025,Karnataka,100,Satisfactory,43,69,16.9,4.5,0.6,57.9,2025,June,20
20-06-2025,Kerala,160,Moderate,66.6,124.3,24.4,9,0.85,54.4,2025,June,20
20-06-2025,Madhya Pradesh,100,Satisfactory,41.7,68.8,15.4,4.7,0.64,57.8,2025,June,20
20-06-2025,Maharashtra,143,Moderate,57.3,100.6,22.2,7.2,0.76,62.2,2025,June,20
20-06-2025,Manipur,171,Moderate,71.2,129.1,27.4,9.2,0.96,60.2,2025,June,20
20-06-2025,Meghalaya,133,Moderate,59,90.1,19.1,6.8,0.69,61.8,2025,June,20
20-06-2025,Mizoram,152,Moderate,66.1,106.7,24.6,7,0.75,53.3,2025,June,20
20-06-2025,Nagaland,164,Moderate,64.8,118.9,27.1,9.1,1.01,53.2,2025,June,20
20-06-2025,Odisha,157,Moderate,70.3,108.3,22.4,8.2,0.91,56.2,2025,June,20
20-06-2025,Punjab,159,Moderate,70.5,108.8,27.6,8.4,0.9,60.6,2025,June,20
20-06-2025,Rajasthan,70,Satisfactory,30.7,51.5,12.3,2.7,0.33,69.2,2025,June,20
20-06-2025,Sikkim,151,Moderate,60.6,109.6,22.8,7.3,0.75,57.8,2025,June,20
20-06-2025,Tamil Nadu,133,Moderate,59.2,90.7,23.8,7.2,0.79,61.9,2025,June,20
20-06-2025,Telangana,124,Moderate,50.9,82.7,18.5,5.8,0.71,56.8,2025,June,20
20-06-2025,Tripura,138,Moderate,63,98.7,21.9,7,0.79,58.8,2025,June,20
20-06-2025,Uttar Pradesh,142,Moderate,62.5,96.8,19.9,7.6,0.8,56.2,2025,June,20
20-06-2025,Uttarakhand,115,Moderate,46,87.9,18.7,5.7,0.6,61.7,2025,June,20
20-06-2025,West Bengal,74,Satisfactory,27.7,45.9,11.1,4.5,0.42,62.2,2025,June,20
21-06-2025,Andhra Pradesh,127,Moderate,51.6,90.6,22.7,7.1,0.69,55.6,2025,June,21
21-06-2025,Arunachal Pradesh,104,Moderate,43.4,65.8,14.5,4.4,0.51,63,2025,June,21
21-06-2025,Assam,146,Moderate,65.5,101.1,22.1,7,0.91,57.6,2025,June,21
21-06-2025,Bihar,119,Moderate,46.6,83.5,17.9,5.6,0.66,55.9,2025,June,21
21-06-2025,Chhattisgarh,123,Moderate,54.7,87.8,19,5.6,0.63,60.1,2025,June,21
21-06-2025,Goa,103,Moderate,43.7,72.3,19.2,4.9,0.52,59,2025,June,21
21-06-2025,Gujarat,110,Moderate,47.6,70.5,20.1,4.9,0.59,57.1,2025,June,21
21-06-2025,Haryana,104,Moderate,42.9,73,17.7,5.2,0.58,57,2025,June,21
21-06-2025,Himachal Pradesh,187,Moderate,82.3,133.5,28.8,9.9,1.08,50.4,2025,June,21
21-06-2025,Jharkhand,190,Moderate,79.6,127.1,32.6,9.5,1.14,50.3,2025,June,21
21-06-2025,Karnataka,87,Satisfactory,37.9,63.7,12.1,3.7,0.39,67.2,2025,June,21
21-06-2025,Kerala,167,Moderate,72.9,130.2,28.3,8.7,0.91,51.7,2025,June,21
21-06-2025,Madhya Pradesh,78,Satisfactory,33.1,66,12.7,4.4,0.36,63.3,2025,June,21
21-06-2025,Maharashtra,133,Moderate,56,91.9,20.8,6.6,0.68,57.4,2025,June,21
21-06-2025,Manipur,171,Moderate,68.4,121,30.3,8.3,0.97,53.8,2025,June,21
21-06-2025,Meghalaya,128,Moderate,54.2,85.7,21,6.9,0.65,57.7,2025,June,21
21-06-2025,Mizoram,122,Moderate,48.7,81.3,16.9,6.2,0.69,57.7,2025,June,21
21-06-2025,Nagaland,181,Moderate,75.1,122.6,30.9,10,1.09,51.1,2025,June,21
21-06-2025,Odisha,146,Moderate,61.5,107.5,23.5,7.7,0.91,57.3,2025,June,21
21-06-2025,Punjab,163,Moderate,64.8,123.3,29,8.3,0.81,59.8,2025,June,21
21-06-2025,Rajasthan,95,Satisfactory,39.4,65.6,17.3,4.6,0.49,65.6,2025,June,21
21-06-2025,Sikkim,156,Moderate,60.4,117.1,26.9,6.9,0.88,58,2025,June,21
21-06-2025,Tamil Nadu,118,Moderate,49,91,16.6,5,0.69,60.4,2025,June,21
21-06-2025,Telangana,117,Moderate,45.7,92,19,5.8,0.71,55.7,2025,June,21
21-06-2025,Tripura,177,Moderate,77.2,129.9,30.6,9.5,0.99,52.8,2025,June,21
21-06-2025,Uttar Pradesh,188,Moderate,73.4,144.3,28.4,10.3,1.01,57.7,2025,June,21
21-06-2025,Uttarakhand,89,Satisfactory,33,71.5,13.8,5.3,0.5,62.8,2025,June,21
21-06-2025,West Bengal,99,Satisfactory,42.1,76.4,13.6,4.9,0.65,60.7,2025,June,21
22-06-2025,Andhra Pradesh,163,Moderate,63.5,116.3,24.8,7.2,0.89,56.1,2025,June,22
22-06-2025,Arunachal Pradesh,115,Moderate,46.8,81.2,19.4,6.2,0.71,56.6,2025,June,22
22-06-2025,Assam,163,Moderate,66.8,120.5,28.6,7.2,0.91,55.8,2025,June,22
22-06-2025,Bihar,100,Satisfactory,44.9,69,15.6,4.4,0.53,60.6,2025,June,22
22-06-2025,Chhattisgarh,116,Moderate,52.8,83.5,19,5.5,0.59,60.6,2025,June,22
22-06-2025,Goa,102,Moderate,37.3,66.2,18.6,4.5,0.65,56.9,2025,June,22
22-06-2025,Gujarat,124,Moderate,48.6,87.3,18.7,5.8,0.7,59,2025,June,22
22-06-2025,Haryana,77,Satisfactory,26.8,55.7,14.7,3.9,0.45,62.9,2025,June,22
22-06-2025,Himachal Pradesh,167,Moderate,74.4,115.6,25.8,8.9,1,54.9,2025,June,22
22-06-2025,Jharkhand,148,Moderate,56.2,98.3,24.2,6.7,0.89,59.3,2025,June,22
22-06-2025,Karnataka,89,Satisfactory,43.2,66.7,16.2,3.7,0.51,64.3,2025,June,22
22-06-2025,Kerala,172,Moderate,69.5,131.7,29.7,8.8,0.95,60.7,2025,June,22
22-06-2025,Madhya Pradesh,103,Moderate,38.3,81,17.8,5.9,0.57,65,2025,June,22
22-06-2025,Maharashtra,162,Moderate,67.8,111.9,24.1,8.7,0.84,57.3,2025,June,22
22-06-2025,Manipur,164,Moderate,70.6,115.7,24.5,8.7,0.98,55.1,2025,June,22
22-06-2025,Meghalaya,142,Moderate,55.7,107.8,22.1,7.4,0.8,55.3,2025,June,22
22-06-2025,Mizoram,160,Moderate,61.4,105.8,27.8,7.2,0.88,53.6,2025,June,22
22-06-2025,Nagaland,159,Moderate,72.3,110.9,27.4,8.9,0.98,58.8,2025,June,22
22-06-2025,Odisha,140,Moderate,57.2,100.3,23.2,7.8,0.75,62.3,2025,June,22
22-06-2025,Punjab,177,Moderate,79.4,122.2,27.9,8.6,1.05,60.5,2025,June,22
22-06-2025,Rajasthan,86,Satisfactory,36.4,70.9,16.2,3.7,0.56,62.9,2025,June,22
22-06-2025,Sikkim,140,Moderate,59.6,108.8,23.1,6,0.69,61.2,2025,June,22
22-06-2025,Tamil Nadu,122,Moderate,54.1,81.9,19.9,6,0.67,59.4,2025,June,22
22-06-2025,Telangana,140,Moderate,58,100.6,21.3,6.9,0.73,55.3,2025,June,22
22-06-2025,Tripura,140,Moderate,53.5,99.8,24.3,6.5,0.82,58.7,2025,June,22
22-06-2025,Uttar Pradesh,172,Moderate,75.7,115.6,29.3,9.3,0.99,52.9,2025,June,22
22-06-2025,Uttarakhand,112,Moderate,50.5,85.7,16.1,5.5,0.72,64.1,2025,June,22
22-06-2025,West Bengal,86,Satisfactory,31.4,63.9,15.3,3.7,0.51,64.8,2025,June,22
23-06-2025,Andhra Pradesh,146,Moderate,58.3,100.3,25.1,7.1,0.84,57.1,2025,June,23
23-06-2025,Arunachal Pradesh,106,Moderate,47,74.4,17.4,4.6,0.55,62,2025,June,23
23-06-2025,Assam,144,Moderate,65.9,98.3,24.3,7.1,0.75,54.4,2025,June,23
23-06-2025,Bihar,111,Moderate,52.3,70.7,19,4.6,0.69,61.7,2025,June,23
23-06-2025,Chhattisgarh,122,Moderate,54.2,78.2,17.6,7,0.62,61.9,2025,June,23
23-06-2025,Goa,125,Moderate,51.8,87.5,22.8,6.5,0.66,60.7,2025,June,23
23-06-2025,Gujarat,117,Moderate,44.1,83,16.6,5.5,0.73,61.2,2025,June,23
23-06-2025,Haryana,89,Satisfactory,36.5,60.7,15.2,5.1,0.4,66.6,2025,June,23
23-06-2025,Himachal Pradesh,155,Moderate,61.3,104.3,22.9,8.5,0.92,60.2,2025,June,23
23-06-2025,Jharkhand,145,Moderate,56.9,96.8,25.8,6.5,0.74,61.8,2025,June,23
23-06-2025,Karnataka,115,Moderate,48.4,86.7,15.5,5.9,0.57,64.3,2025,June,23
23-06-2025,Kerala,148,Moderate,61.7,116.2,24.8,7.9,0.89,59.3,2025,June,23
23-06-2025,Madhya Pradesh,66,Satisfactory,22.7,39.3,10.1,3.5,0.43,62.5,2025,June,23
23-06-2025,Maharashtra,133,Moderate,58.7,99,23.8,6.6,0.8,60.9,2025,June,23
23-06-2025,Manipur,185,Moderate,79.8,126,32.5,8.4,0.99,54.3,2025,June,23
23-06-2025,Meghalaya,102,Moderate,41.1,75.6,14,5.6,0.48,58.8,2025,June,23
23-06-2025,Mizoram,129,Moderate,52.2,95.6,22.9,6.1,0.69,62.4,2025,June,23
23-06-2025,Nagaland,160,Moderate,62.8,118.8,25.6,8,0.79,55.2,2025,June,23
23-06-2025,Odisha,161,Moderate,64.1,120.7,25.7,8,0.88,56.1,2025,June,23
23-06-2025,Punjab,173,Moderate,75,131.2,28.9,7.9,0.91,60.9,2025,June,23
23-06-2025,Rajasthan,78,Satisfactory,34.9,55.5,9.7,4.2,0.47,62.6,2025,June,23
23-06-2025,Sikkim,138,Moderate,61.9,96.2,21.7,7.5,0.74,55.4,2025,June,23
23-06-2025,Tamil Nadu,114,Moderate,53.3,86.7,21.1,6,0.73,60.5,2025,June,23
23-06-2025,Telangana,133,Moderate,50.9,105.5,23.7,7.4,0.76,58.5,2025,June,23
23-06-2025,Tripura,159,Moderate,63,108.1,27.3,8.4,0.83,55.4,2025,June,23
23-06-2025,Uttar Pradesh,165,Moderate,63.6,111.8,28.1,7.6,0.88,53.9,2025,June,23
23-06-2025,Uttarakhand,114,Moderate,51.8,73.1,18.6,6.7,0.54,64.9,2025,June,23
23-06-2025,West Bengal,80,Satisfactory,30,49.4,13.7,4,0.52,61.9,2025,June,23
24-06-2025,Andhra Pradesh,157,Moderate,70.8,105.5,24.8,8.1,0.85,53.1,2025,June,24
24-06-2025,Arunachal Pradesh,81,Satisfactory,31.2,63.2,14.9,4.1,0.42,67.9,2025,June,24
24-06-2025,Assam,166,Moderate,75.2,112.9,23.6,8,1.01,55.8,2025,June,24
24-06-2025,Bihar,125,Moderate,51.6,98.7,22.6,5.8,0.63,57.1,2025,June,24
24-06-2025,Chhattisgarh,135,Moderate,51.4,95.1,21.6,7,0.7,63.3,2025,June,24
24-06-2025,Goa,116,Moderate,50.1,78.4,15.7,6.4,0.56,56.2,2025,June,24
24-06-2025,Gujarat,119,Moderate,46.9,93.8,17.6,6.7,0.69,65.3,2025,June,24
24-06-2025,Haryana,87,Satisfactory,32.8,70.2,15.7,4,0.43,63.3,2025,June,24
24-06-2025,Himachal Pradesh,152,Moderate,68.5,105.5,25.4,8.4,0.87,53.6,2025,June,24
24-06-2025,Jharkhand,152,Moderate,69.7,106.3,22.4,6.7,0.92,62.2,2025,June,24
24-06-2025,Karnataka,121,Moderate,48.8,84.1,19.7,6.4,0.6,56.5,2025,June,24
24-06-2025,Kerala,133,Moderate,53.8,100.4,20.6,7.5,0.69,59,2025,June,24
24-06-2025,Madhya Pradesh,113,Moderate,45.3,73.5,17.8,5.2,0.53,58.5,2025,June,24
24-06-2025,Maharashtra,160,Moderate,62,118.6,26.8,7.1,0.98,61.6,2025,June,24
24-06-2025,Manipur,137,Moderate,57,100.6,21.7,7.7,0.78,60.4,2025,June,24
24-06-2025,Meghalaya,138,Moderate,61.6,106.3,21.3,6.1,0.69,58.1,2025,June,24
24-06-2025,Mizoram,137,Moderate,53.8,107.3,20.4,6.8,0.83,62.9,2025,June,24
24-06-2025,Nagaland,148,Moderate,66.9,107.1,25.6,6.6,0.8,60.3,2025,June,24
24-06-2025,Odisha,137,Moderate,55.8,108.2,20.6,7.1,0.71,63.8,2025,June,24
24-06-2025,Punjab,173,Moderate,73.6,115.9,29.9,8.1,0.98,56.5,2025,June,24
24-06-2025,Rajasthan,102,Moderate,43,70.7,16.9,5.9,0.59,58.3,2025,June,24
24-06-2025,Sikkim,128,Moderate,50.7,89.2,21,5.9,0.68,57.3,2025,June,24
24-06-2025,Tamil Nadu,152,Moderate,57.9,116.1,26.2,7.9,0.81,56.9,2025,June,24
24-06-2025,Telangana,119,Moderate,52,84.3,18.7,5.2,0.7,58.4,2025,June,24
24-06-2025,Tripura,154,Moderate,65.8,118.5,27.5,8.4,0.95,62.1,2025,June,24
24-06-2025,Uttar Pradesh,160,Moderate,62.2,105.4,23,7.2,0.83,55.9,2025,June,24
24-06-2025,Uttarakhand,133,Moderate,50.5,102.5,19.8,7.2,0.69,63.4,2025,June,24
24-06-2025,West Bengal,95,Satisfactory,45.8,74.8,17,4.7,0.62,61,2025,June,24
25-06-2025,Andhra Pradesh,161,Moderate,62.2,113.3,22.8,8.1,0.93,58.9,2025,June,25
25-06-2025,Arunachal Pradesh,104,Moderate,40,81,14.8,4.5,0.62,62.9,2025,June,25
25-06-2025,Assam,149,Moderate,63.6,97.5,24.2,7,0.78,62,2025,June,25
25-06-2025,Bihar,134,Moderate,60.3,102.8,19.2,7.6,0.68,55.9,2025,June,25
25-06-2025,Chhattisgarh,107,Moderate,50,85.7,16.9,4.7,0.58,60.6,2025,June,25
25-06-2025,Goa,123,Moderate,57,97.8,22,6.8,0.62,60.3,2025,June,25
25-06-2025,Gujarat,128,Moderate,54.1,97,19.4,6.6,0.66,58.7,2025,June,25
25-06-2025,Haryana,74,Satisfactory,31.1,57.3,12.6,3.5,0.36,64.9,2025,June,25
25-06-2025,Himachal Pradesh,173,Moderate,69.4,120.2,30,7.7,1,53.4,2025,June,25
25-06-2025,Jharkhand,193,Moderate,75.9,148.3,32.3,10.2,1.08,59.3,2025,June,25
25-06-2025,Karnataka,92,Satisfactory,41.4,58.8,13.6,3.7,0.56,62.4,2025,June,25
25-06-2025,Kerala,146,Moderate,56.3,106.6,24.2,7.8,0.86,53.6,2025,June,25
25-06-2025,Madhya Pradesh,92,Satisfactory,42.2,66.6,14.5,3.8,0.47,64.8,2025,June,25
25-06-2025,Maharashtra,150,Moderate,65.3,109.2,22.5,7.1,0.79,55.3,2025,June,25
25-06-2025,Manipur,174,Moderate,68.3,130.4,26.6,9.2,0.97,57.7,2025,June,25
25-06-2025,Meghalaya,133,Moderate,58.6,105.2,19.1,7.4,0.66,64,2025,June,25
25-06-2025,Mizoram,148,Moderate,59.7,97,23.1,7.4,0.81,59.4,2025,June,25
25-06-2025,Nagaland,183,Moderate,78,137.5,27.6,9.6,0.97,55.6,2025,June,25
25-06-2025,Odisha,156,Moderate,70.1,114.9,25.5,8.4,0.96,57,2025,June,25
25-06-2025,Punjab,142,Moderate,65.2,99.8,20.2,7.1,0.79,62.4,2025,June,25
25-06-2025,Rajasthan,77,Satisfactory,33.5,48.3,14.8,3.6,0.43,67.7,2025,June,25
25-06-2025,Sikkim,148,Moderate,63.7,111.5,24,8.3,0.73,56.2,2025,June,25
25-06-2025,Tamil Nadu,154,Moderate,70,115.6,22.7,7.7,0.77,52.7,2025,June,25
25-06-2025,Telangana,112,Moderate,41.7,75.4,16.3,6.3,0.63,61.2,2025,June,25
25-06-2025,Tripura,170,Moderate,69.7,112.9,29.4,7.7,0.98,57.7,2025,June,25
25-06-2025,Uttar Pradesh,189,Moderate,76.7,143.2,28.8,8.9,1.07,50.6,2025,June,25
25-06-2025,Uttarakhand,118,Moderate,50,87.6,19,5.8,0.73,58.8,2025,June,25
25-06-2025,West Bengal,114,Moderate,52.1,90.1,19.2,6.2,0.63,63.4,2025,June,25
26-06-2025,Andhra Pradesh,138,Moderate,57.1,105.1,21.1,7.4,0.69,61.2,2025,June,26
26-06-2025,Arunachal Pradesh,103,Moderate,45.9,79.5,17.4,4.2,0.67,59.6,2025,June,26
26-06-2025,Assam,169,Moderate,76.6,130.2,26.6,9,0.84,51.6,2025,June,26
26-06-2025,Bihar,104,Moderate,39.8,81.8,14.5,5.6,0.61,57.7,2025,June,26
26-06-2025,Chhattisgarh,99,Satisfactory,39.7,68.7,13,5.7,0.49,66.1,2025,June,26
26-06-2025,Goa,91,Satisfactory,39.8,67.9,15.8,4.7,0.42,64.8,2025,June,26
26-06-2025,Gujarat,82,Satisfactory,38.7,63.9,13,3.2,0.39,65.4,2025,June,26
26-06-2025,Haryana,108,Moderate,42.7,86.2,18.1,5.9,0.69,63.8,2025,June,26
26-06-2025,Himachal Pradesh,155,Moderate,70.2,105.6,26.3,7.7,0.8,59.2,2025,June,26
26-06-2025,Jharkhand,153,Moderate,65.3,111.5,24.7,7.1,0.87,57.1,2025,June,26
26-06-2025,Karnataka,124,Moderate,50.3,82.9,20.6,5.8,0.65,63.6,2025,June,26
26-06-2025,Kerala,142,Moderate,59.5,106.9,23.9,7.8,0.88,63.6,2025,June,26
26-06-2025,Madhya Pradesh,107,Moderate,48.3,84.7,15.2,4.5,0.51,56.9,2025,June,26
26-06-2025,Maharashtra,169,Moderate,72.7,112.7,29.5,8.3,1.02,58.7,2025,June,26
26-06-2025,Manipur,169,Moderate,76.5,118,26.3,8.1,0.89,56.8,2025,June,26
26-06-2025,Meghalaya,139,Moderate,56.9,104.7,22.4,6.3,0.77,58.1,2025,June,26
26-06-2025,Mizoram,159,Moderate,67.5,110.5,25.2,7,0.86,57.1,2025,June,26
26-06-2025,Nagaland,139,Moderate,56.5,92.9,22.8,6.9,0.86,60.4,2025,June,26
26-06-2025,Odisha,117,Moderate,46.6,83.3,17,6.1,0.62,62.8,2025,June,26
26-06-2025,Punjab,156,Moderate,69.6,116.4,27.3,8.4,0.82,56.9,2025,June,26
26-06-2025,Rajasthan,78,Satisfactory,34.3,59.8,14.8,2.9,0.39,60.3,2025,June,26
26-06-2025,Sikkim,165,Moderate,71.9,119.4,25.4,7.4,0.95,52.7,2025,June,26
26-06-2025,Tamil Nadu,138,Moderate,59.4,105.7,22,7.7,0.78,60.8,2025,June,26
26-06-2025,Telangana,102,Moderate,41.7,83.1,15.6,4.5,0.57,58.7,2025,June,26
26-06-2025,Tripura,128,Moderate,57.3,88.3,21.5,5.5,0.67,57.1,2025,June,26
26-06-2025,Uttar Pradesh,183,Moderate,75.4,128.8,30.2,8.4,0.98,59.6,2025,June,26
26-06-2025,Uttarakhand,88,Satisfactory,35.8,66.5,16,3.7,0.44,58.1,2025,June,26
26-06-2025,West Bengal,96,Satisfactory,45.4,78.7,14,4.8,0.49,58.2,2025,June,26
27-06-2025,Andhra Pradesh,128,Moderate,57.1,86.5,18.4,5.7,0.66,60.3,2025,June,27
27-06-2025,Arunachal Pradesh,102,Moderate,43.9,70.9,18,4.2,0.56,66.4,2025,June,27
27-06-2025,Assam,159,Moderate,64.3,110.2,24.2,7.2,0.81,56.3,2025,June,27
27-06-2025,Bihar,103,Moderate,45.2,76.3,13.5,5.2,0.62,64.2,2025,June,27
27-06-2025,Chhattisgarh,105,Moderate,46.8,80.3,19.1,6.1,0.68,63.8,2025,June,27
27-06-2025,Goa,119,Moderate,49.1,85.6,17.1,6.9,0.75,62.9,2025,June,27
27-06-2025,Gujarat,115,Moderate,48.4,84,21.2,5.2,0.65,58,2025,June,27
27-06-2025,Haryana,78,Satisfactory,29.8,53.9,11.9,4.4,0.51,59,2025,June,27
27-06-2025,Himachal Pradesh,150,Moderate,63.6,107.6,24.5,7.9,0.74,59.5,2025,June,27
27-06-2025,Jharkhand,175,Moderate,79.4,117,27.9,9.7,0.98,60.5,2025,June,27
27-06-2025,Karnataka,124,Moderate,48.1,83.8,21.1,5.8,0.75,59.6,2025,June,27
27-06-2025,Kerala,174,Moderate,77.7,117.4,27,8.5,1.06,57.1,2025,June,27
27-06-2025,Madhya Pradesh,108,Moderate,43.2,87,14.9,5.7,0.65,57.5,2025,June,27
27-06-2025,Maharashtra,144,Moderate,61.9,101.6,20.4,7.9,0.74,59.7,2025,June,27
27-06-2025,Manipur,146,Moderate,57.1,110.2,20.5,7.6,0.8,62,2025,June,27
27-06-2025,Meghalaya,102,Moderate,46.4,77.8,16.7,5.7,0.48,59.4,2025,June,27
27-06-2025,Mizoram,118,Moderate,44.6,87.4,17.2,6.6,0.73,61.2,2025,June,27
27-06-2025,Nagaland,155,Moderate,67.6,112.2,23.5,8.1,0.8,58.8,2025,June,27
27-06-2025,Odisha,159,Moderate,67.2,112.8,25.1,7.8,0.9,55.6,2025,June,27
27-06-2025,Punjab,175,Moderate,72,116.9,26.9,8.2,1.06,59.6,2025,June,27
27-06-2025,Rajasthan,94,Satisfactory,39.6,63.7,12.6,4.9,0.6,62.6,2025,June,27
27-06-2025,Sikkim,140,Moderate,54.9,110.6,19.4,6.2,0.8,63.3,2025,June,27
27-06-2025,Tamil Nadu,156,Moderate,70.4,116.2,25,8.3,0.77,58.2,2025,June,27
27-06-2025,Telangana,138,Moderate,54.7,103.6,20.2,7.1,0.78,62.7,2025,June,27
27-06-2025,Tripura,141,Moderate,62.6,99.4,19.8,7.1,0.76,57,2025,June,27
27-06-2025,Uttar Pradesh,153,Moderate,60.9,106.4,23.1,8.5,0.93,62.3,2025,June,27
27-06-2025,Uttarakhand,103,Moderate,47.5,82.3,18.6,5.2,0.52,65.1,2025,June,27
27-06-2025,West Bengal,109,Moderate,50.2,72.1,18.1,6,0.57,59.9,2025,June,27
28-06-2025,Andhra Pradesh,142,Moderate,56.7,101.7,23.8,6.8,0.77,56.5,2025,June,28
28-06-2025,Arunachal Pradesh,110,Moderate,42.4,73.5,20.1,4.5,0.54,64.6,2025,June,28
28-06-2025,Assam,146,Moderate,66.1,98.1,21.5,7.2,0.72,59.9,2025,June,28
28-06-2025,Bihar,113,Moderate,49.5,79.3,20,5.6,0.53,62.6,2025,June,28
28-06-2025,Chhattisgarh,100,Satisfactory,40.3,64.5,18.6,5.8,0.56,62.2,2025,June,28
28-06-2025,Goa,94,Satisfactory,43.2,72.4,16.4,5.3,0.55,60.7,2025,June,28
28-06-2025,Gujarat,102,Moderate,38.5,80.4,16.9,4.4,0.66,64.2,2025,June,28
28-06-2025,Haryana,97,Satisfactory,41.8,72.5,13.8,5.5,0.49,64.4,2025,June,28
28-06-2025,Himachal Pradesh,189,Moderate,77.4,137.4,27.5,10,1.05,51.8,2025,June,28
28-06-2025,Jharkhand,187,Moderate,74,140.9,27.8,9.6,1.02,57,2025,June,28
28-06-2025,Karnataka,114,Moderate,52.1,88,18.4,6.3,0.58,56.8,2025,June,28
28-06-2025,Kerala,155,Moderate,63.4,104.4,27,8.6,0.81,53.9,2025,June,28
28-06-2025,Madhya Pradesh,81,Satisfactory,33.4,64,10.8,3.5,0.53,59.6,2025,June,28
28-06-2025,Maharashtra,174,Moderate,72.7,126,26.5,8.7,0.92,56.3,2025,June,28
28-06-2025,Manipur,142,Moderate,65.2,95.1,21.6,6.5,0.84,60.3,2025,June,28
28-06-2025,Meghalaya,139,Moderate,64,102.7,23,6.8,0.79,55.8,2025,June,28
28-06-2025,Mizoram,155,Moderate,61.9,120.8,24.9,8.4,0.84,62.4,2025,June,28
28-06-2025,Nagaland,153,Moderate,59.1,111.8,26.5,7.1,0.8,55.9,2025,June,28
28-06-2025,Odisha,130,Moderate,51.1,88.1,18.7,7.2,0.8,58.2,2025,June,28
28-06-2025,Punjab,147,Moderate,66.4,114.9,21.2,7.7,0.82,62.7,2025,June,28
28-06-2025,Rajasthan,93,Satisfactory,41.4,76.6,13.6,5.6,0.5,62.6,2025,June,28
28-06-2025,Sikkim,131,Moderate,60.2,93.2,18.6,6.6,0.67,56.5,2025,June,28
28-06-2025,Tamil Nadu,131,Moderate,55.7,85.7,18.9,6.1,0.73,61.6,2025,June,28
28-06-2025,Telangana,114,Moderate,52.5,76.8,17.5,6.6,0.6,58.5,2025,June,28
28-06-2025,Tripura,157,Moderate,61.2,122.3,26.2,7.4,0.78,57.1,2025,June,28
28-06-2025,Uttar Pradesh,172,Moderate,76.8,118.2,27,8.2,0.91,57.5,2025,June,28
28-06-2025,Uttarakhand,118,Moderate,46.1,85.8,17.2,5.9,0.66,59.2,2025,June,28
28-06-2025,West Bengal,101,Moderate,45.6,69.5,17.8,4.9,0.47,62.5,2025,June,28
29-06-2025,Andhra Pradesh,140,Moderate,58.7,99.6,21.8,6.5,0.73,56.2,2025,June,29
29-06-2025,Arunachal Pradesh,90,Satisfactory,31.8,74,14.5,5.2,0.55,64.9,2025,June,29
29-06-2025,Assam,148,Moderate,58.7,108,25,8.3,0.82,57.8,2025,June,29
